,tweet_id,timestamp,text,expanded_urls,favourite_count,retweet_count,rating_numerator,rating_denominator,stage,img_num,prediction1,prediction1_conf,prediction1_dog,prediction2,prediction2_conf,prediction2_dog,prediction3,prediction3_conf,prediction3_dog,final_rating
241,753026973505581056,2016-07-13 00:43:15 +0000,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,"https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1",3637,873,10,10,,3,Pembroke,0.868511,True,Cardigan,0.103708,True,Shetland sheepdog,0.0181416,True,1.0
242,752917284578922496,2016-07-12 17:27:23 +0000,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,https://twitter.com/dog_rates/status/752917284578922496/photo/1,6482,1436,11,10,,1,German shepherd,0.609283,True,malinois,0.35246,True,kelpie,0.0161052,True,1.1
243,752682090207055872,2016-07-12 01:52:49 +0000,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1",5575,1452,10,10,doggo,2,German shepherd,0.299966,True,Eskimo dog,0.278355,True,Siberian husky,0.17852,True,1.0
244,752173152931807232,2016-07-10 16:10:29 +0000,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",5524,1664,12,10,,1,Labrador retriever,0.527659,True,German shepherd,0.174765,True,Chihuahua,0.0455254,True,1.2
245,751937170840121344,2016-07-10 00:32:46 +0000,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,https://twitter.com/dog_rates/status/751937170840121344/photo/1,4812,1192,11,10,,1,Lakeland terrier,0.424168,True,teddy,0.260562,False,golden retriever,0.127432,True,1.1
246,751830394383790080,2016-07-09 17:28:29 +0000,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1",5415,1774,12,10,,1,chow,0.703569,True,Pomeranian,0.0766367,True,Siamese cat,0.0459591,False,1.2
247,751538714308972544,2016-07-08 22:09:27 +0000,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,"https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1",4697,1143,10,10,,2,Labrador retriever,0.516257,True,golden retriever,0.210839,True,dingo,0.162022,False,1.0
248,751205363882532864,2016-07-08 00:04:50 +0000,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy","https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1",5875,1657,12,10,,2,Labrador retriever,0.947164,True,Chesapeake Bay retriever,0.0205967,True,golden retriever,0.0165792,True,1.2
249,751132876104687617,2016-07-07 19:16:47 +0000,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,"https://twitter.com/dog_rates/status/751132876104687617/photo/1,https://twitter.com/dog_rates/status/751132876104687617/photo/1",4709,1178,10,10,puppo,1,Labrador retriever,0.92939,True,Chesapeake Bay retriever,0.0382535,True,golden retriever,0.0076102,True,1.0
250,750868782890057730,2016-07-07 01:47:22 +0000,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,"https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1",4433,1240,11,10,pupper,4,toy poodle,0.912648,True,miniature poodle,0.0350592,True,seat belt,0.0263755999999999,False,1.1
251,750719632563142656,2016-07-06 15:54:42 +0000,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,https://twitter.com/dog_rates/status/750719632563142656/photo/1,12208,4568,12,10,,1,Pembroke,0.972587,True,Cardigan,0.0147717,True,basenji,0.00579803,True,1.2
252,750383411068534784,2016-07-05 17:38:41 +0000,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,https://twitter.com/dog_rates/status/750383411068534784/photo/1,4254,1038,10,10,pupper,1,Border collie,0.672791,True,collie,0.270188,True,papillon,0.0345039,True,1.0
253,750147208377409536,2016-07-05 02:00:06 +0000,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",https://twitter.com/dog_rates/status/750147208377409536/photo/1,2900,873,13,10,,1,pug,0.977765,True,Boston bull,0.00479425,True,French bulldog,0.00457284,True,1.3
254,750117059602808832,2016-07-05 00:00:18 +0000,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,"https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1",4034,1204,10,10,,2,Shih-Tzu,0.814405,True,Lhasa,0.17522,True,Pekinese,0.0080723,True,1.0
255,750041628174217216,2016-07-04 19:00:33 +0000,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,https://twitter.com/dog_rates/status/750041628174217216/photo/1,2945,563,13,10,,1,Labrador retriever,0.252031,True,Maltese dog,0.18809,True,golden retriever,0.133017,True,1.3
256,750026558547456000,2016-07-04 18:00:41 +0000,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,https://twitter.com/dog_rates/status/750026558547456000/photo/1,2515,716,10,10,,1,standard poodle,0.258732,True,teddy,0.13076,False,toy poodle,0.0717263,True,1.0
257,749417653287129088,2016-07-03 01:41:06 +0000,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",5645,1504,11,10,pupper,2,papillon,0.772894,True,Shetland sheepdog,0.0424076,True,collie,0.0423131,True,1.1
258,749395845976588288,2016-07-03 00:14:27 +0000,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1",7930,3137,10,10,,1,Pomeranian,0.973715,True,chow,0.0207580999999999,True,keeshond,0.00378436,True,1.0
259,749064354620928000,2016-07-02 02:17:13 +0000,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",4485,1400,11,10,,2,pug,0.985222,True,Brabancon griffon,0.00331366,True,Pekinese,0.00298888,True,1.1
260,748699167502000129,2016-07-01 02:06:06 +0000,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",4394,1452,11,10,,1,Pembroke,0.849029,True,Cardigan,0.0836288,True,kelpie,0.0243945,True,1.1
261,748346686624440324,2016-06-30 02:45:28 +0000,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",https://twitter.com/dog_rates/status/748346686624440324/photo/1,4828,1119,10,10,,1,borzoi,0.5964550000000001,True,whippet,0.231428,True,Saluki,0.0582614,True,1.0
262,748324050481647620,2016-06-30 01:15:31 +0000,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",3438,688,11,10,,1,Shetland sheepdog,0.880499,True,collie,0.107901,True,Pembroke,0.00360667,True,1.1
263,747963614829678593,2016-06-29 01:23:16 +0000,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,5356,1948,10,10,pupper,1,kelpie,0.307672,True,Irish terrier,0.197486,True,dingo,0.105475,False,1.0
264,747933425676525569,2016-06-28 23:23:19 +0000,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",6155,2340,11,10,,1,Samoyed,0.998201,True,Eskimo dog,0.00079285,True,Great Pyrenees,0.00029575,True,1.1
265,747885874273214464,2016-06-28 20:14:22 +0000,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",2705,874,10,10,,1,kuvasz,0.40845,True,Samoyed,0.1413299999999999,True,pug,0.0830183999999999,True,1.0
266,747816857231626240,2016-06-28 15:40:07 +0000,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,4488,1052,10,10,,1,Pembroke,0.7689229999999999,True,Chihuahua,0.029053,True,Shetland sheepdog,0.0290354,True,1.0
267,747512671126323200,2016-06-27 19:31:23 +0000,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,5100,1471,10,10,,1,Cardigan,0.111493,True,malinois,0.0950892,True,German shepherd,0.0801456,True,1.0
268,747103485104099331,2016-06-26 16:25:26 +0000,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",8858,3608,11,10,,1,Labrador retriever,0.991954,True,golden retriever,0.00222849,True,doormat,0.00140402,False,1.1
269,746726898085036033,2016-06-25 15:29:00 +0000,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,5609,1632,12,10,,1,golden retriever,0.256505,True,Labrador retriever,0.252417,True,seat belt,0.203163,False,1.2
270,745789745784041472,2016-06-23 01:25:06 +0000,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,3650,961,10,10,,1,Pekinese,0.984267,True,Shih-Tzu,0.00894166,True,cocker spaniel,0.00192826,True,1.0
271,745057283344719872,2016-06-21 00:54:33 +0000,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",6734,2043,12,10,,2,Shetland sheepdog,0.963985,True,collie,0.0262057,True,Border collie,0.00454365,True,1.2
272,744995568523612160,2016-06-20 20:49:19 +0000,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",2732,567,10,10,puppo,1,Old English sheepdog,0.427481,True,Shih-Tzu,0.146336,True,Tibetan terrier,0.134269,True,1.0
273,744971049620602880,2016-06-20 19:11:53 +0000,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",7268,2430,12,10,,1,toy poodle,0.497755,True,golden retriever,0.282017,True,miniature poodle,0.0900324,True,1.2
274,744709971296780288,2016-06-20 01:54:27 +0000,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,5209,1429,10,10,,1,Shetland sheepdog,0.234431,True,Samoyed,0.114876,True,collie,0.0866136999999999,True,1.0
275,743253157753532416,2016-06-16 01:25:36 +0000,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,3915,1114,10,10,puppo,1,malamute,0.442612,True,Siberian husky,0.368137,True,Eskimo dog,0.177822,True,1.0
276,743210557239623680,2016-06-15 22:36:19 +0000,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,3548,1233,10,10,,1,golden retriever,0.930705,True,Chesapeake Bay retriever,0.0259341,True,Labrador retriever,0.00753536,True,1.0
277,742423170473463808,2016-06-13 18:27:32 +0000,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,9062,3403,12,10,,1,pug,0.99731,True,Brabancon griffon,0.00118563,True,French bulldog,0.000427989,True,1.2
278,741793263812808706,2016-06-12 00:44:30 +0000,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",4205,1380,10,10,,1,kuvasz,0.311325,True,French bulldog,0.115349,True,Labrador retriever,0.0685335,True,1.0
279,741303864243200000,2016-06-10 16:19:48 +0000,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://twitter.com/dog_rates/status/741303864243200000/photo/1,8090,2905,12,10,,1,Chihuahua,0.7681560000000001,True,pug,0.0149016,True,Pekinese,0.0128157999999999,True,1.2
280,741067306818797568,2016-06-10 00:39:48 +0000,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568/photo/1,8828,2797,12,10,doggo,1,golden retriever,0.843799,True,Labrador retriever,0.0529559,True,kelpie,0.0357110999999999,True,1.2
281,740995100998766593,2016-06-09 19:52:53 +0000,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,https://twitter.com/dog_rates/status/740995100998766593/photo/1,5804,2455,10,10,,1,malamute,0.454363,True,Samoyed,0.215967,True,Siberian husky,0.0775003,True,1.0
282,740373189193256964,2016-06-08 02:41:38 +0000,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ","https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",32455,12082,10,10,,3,golden retriever,0.8076439999999999,True,kuvasz,0.101286,True,Labrador retriever,0.0237853,True,1.0
283,740359016048689152,2016-06-08 01:45:19 +0000,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152/photo/1,3036,794,10,10,,1,golden retriever,0.8636870000000001,True,kuvasz,0.0485901,True,Labrador retriever,0.0473966,True,1.0
284,739238157791694849,2016-06-04 23:31:25 +0000,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,https://twitter.com/dog_rates/status/739238157791694849/video/1,106688,52570,13,10,doggo,1,Eskimo dog,0.503372,True,Siberian husky,0.390413,True,malamute,0.0809011999999999,True,1.3
285,738883359779196928,2016-06-04 00:01:35 +0000,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",3031,718,10,10,,2,Labrador retriever,0.691137,True,golden retriever,0.1955579999999999,True,Chesapeake Bay retriever,0.0195849,True,1.0
286,737678689543020544,2016-05-31 16:14:39 +0000,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,https://twitter.com/dog_rates/status/737678689543020544/photo/1,4621,1190,11,10,,1,Pembroke,0.935307,True,Cardigan,0.0498741999999999,True,Chihuahua,0.0116032,True,1.1
287,737445876994609152,2016-05-31 00:49:32 +0000,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152/photo/1,9407,4036,13,10,,1,Samoyed,0.400568,True,Pomeranian,0.331268,True,Maltese dog,0.0454261,True,1.3
288,736225175608430592,2016-05-27 15:58:54 +0000,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,https://twitter.com/dog_rates/status/736225175608430592/photo/1,7463,2531,10,10,,1,Labrador retriever,0.399217,True,West Highland white terrier,0.13771,True,cocker spaniel,0.0620327,True,1.0
289,735648611367784448,2016-05-26 01:47:51 +0000,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,https://twitter.com/dog_rates/status/735648611367784448/photo/1,3723,1005,12,10,pupper,1,Pembroke,0.4625939999999999,True,seat belt,0.261854,False,Cardigan,0.151698,True,1.2
290,735256018284875776,2016-05-24 23:47:49 +0000,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://twitter.com/dog_rates/status/735256018284875776/photo/1,3051,801,10,10,doggo,1,Staffordshire bullterrier,0.523191,True,French bulldog,0.3511039999999999,True,doormat,0.0280752999999999,False,1.0
291,734787690684657664,2016-05-23 16:46:51 +0000,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",11514,5734,13,10,,4,golden retriever,0.883991,True,chow,0.0235416,True,Labrador retriever,0.0160559,True,1.3
292,734776360183431168,2016-05-23 16:01:50 +0000,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,https://twitter.com/dog_rates/status/734776360183431168/photo/1,2314,487,11,10,,1,Siberian husky,0.304902,True,Eskimo dog,0.155147,True,malamute,0.0509424,True,1.1
293,733109485275860992,2016-05-19 01:38:16 +0000,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992/photo/1,49170,15441,12,10,doggo,1,golden retriever,0.945523,True,Labrador retriever,0.0423191,True,doormat,0.00395626,False,1.2
294,732726085725589504,2016-05-18 00:14:46 +0000,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,https://twitter.com/dog_rates/status/732726085725589504/photo/1,3283,793,11,10,,1,Pomeranian,0.961902,True,Samoyed,0.0242893,True,chow,0.00577178,True,1.1
295,732375214819057664,2016-05-17 01:00:32 +0000,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://twitter.com/dog_rates/status/732375214819057664/photo/1,7408,2273,11,10,doggo,1,tennis ball,0.998673,False,basset,0.000547053,True,golden retriever,0.00035998,True,1.1
296,732005617171337216,2016-05-16 00:31:53 +0000,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",13640,4855,11,10,,1,English setter,0.677408,True,Border collie,0.052724,True,cocker spaniel,0.0485719,True,1.1
297,731285275100512256,2016-05-14 00:49:30 +0000,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,https://twitter.com/dog_rates/status/731285275100512256/photo/1,3211,897,12,10,,1,Pembroke,0.967103,True,Cardigan,0.0211264,True,Chihuahua,0.00223107,True,1.2
298,730427201120833536,2016-05-11 15:59:50 +0000,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,https://twitter.com/dog_rates/status/730427201120833536/photo/1,3194,937,11,10,,1,Eskimo dog,0.682082,True,Siberian husky,0.289288,True,Staffordshire bullterrier,0.00877069,True,1.1
299,730211855403241472,2016-05-11 01:44:07 +0000,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,https://twitter.com/dog_rates/status/730211855403241472/photo/1,3479,956,11,10,,1,pug,0.341663,True,Norwegian elkhound,0.171222,True,German shepherd,0.1246869999999999,True,1.1
300,728986383096946689,2016-05-07 16:34:32 +0000,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B","https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",2882,735,11,10,,2,Maltese dog,0.95207,True,toy poodle,0.0272705999999999,True,miniature poodle,0.00487436,True,1.1
301,728760639972315136,2016-05-07 01:37:30 +0000,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq","https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1",4273,1535,13,10,,1,Pembroke,0.939134,True,Cardigan,0.0543356,True,Chihuahua,0.00559029,True,1.3
302,728387165835677696,2016-05-06 00:53:27 +0000,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",https://twitter.com/dog_rates/status/728387165835677696/photo/1,3414,875,12,10,,1,collie,0.266414,True,Great Pyrenees,0.138546,True,keeshond,0.109014,True,1.2
303,727685679342333952,2016-05-04 02:26:00 +0000,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,2714,572,12,10,,1,Border collie,0.462408,True,collie,0.214556,True,Eskimo dog,0.0356036,True,1.2
304,727644517743104000,2016-05-03 23:42:26 +0000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",5360,1583,13,10,doggo,2,Great Pyrenees,0.457164,True,kuvasz,0.39171,True,Labrador retriever,0.0945226,True,1.3
305,727524757080539137,2016-05-03 15:46:33 +0000,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",4093,1078,10,10,pupper,2,Pomeranian,0.958834,True,Chihuahua,0.0240992,True,chow,0.00394105,True,1.0
306,727314416056803329,2016-05-03 01:50:44 +0000,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",3059,670,11,10,pupper,2,toy poodle,0.827469,True,miniature poodle,0.16076,True,Tibetan terrier,0.00173075,True,1.1
307,726887082820554753,2016-05-01 21:32:40 +0000,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://twitter.com/dog_rates/status/726887082820554753/photo/1,3525,1362,10,10,,1,soft-coated wheaten terrier,0.5159189999999999,True,Irish terrier,0.162655,True,Chesapeake Bay retriever,0.125182,True,1.0
308,725842289046749185,2016-04-29 00:21:01 +0000,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://twitter.com/dog_rates/status/725842289046749185/photo/1,6506,2408,12,10,,1,toy poodle,0.420463,True,miniature poodle,0.13264,True,Chesapeake Bay retriever,0.121523,True,1.2
309,725786712245440512,2016-04-28 20:40:11 +0000,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,3835,1239,11,10,pupper,1,chow,0.335761,True,Samoyed,0.167173,True,kuvasz,0.145715,True,1.1
310,725729321944506368,2016-04-28 16:52:08 +0000,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://twitter.com/dog_rates/status/725729321944506368/photo/1,4783,1603,12,10,,1,boxer,0.599076,True,bull mastiff,0.177318,True,French bulldog,0.141461,True,1.2
311,724983749226668032,2016-04-26 15:29:30 +0000,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://twitter.com/dog_rates/status/724983749226668032/photo/1,3429,1164,12,10,,1,golden retriever,0.67575,True,Great Pyrenees,0.0951679,True,cocker spaniel,0.0760429,True,1.2
312,724049859469295616,2016-04-24 01:38:33 +0000,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://twitter.com/dog_rates/status/724049859469295616/photo/1,3966,1615,10,10,,1,Border collie,0.581835,True,collie,0.344588,True,Shetland sheepdog,0.0435842,True,1.0
313,723912936180330496,2016-04-23 16:34:28 +0000,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://twitter.com/dog_rates/status/723912936180330496/photo/1,3580,1122,12,10,,1,Samoyed,0.991772,True,Pomeranian,0.00362638,True,chow,0.00223183,True,1.2
